chainage,date,parameter,value,alert
11.0,2026-06-20,crossLevel,5.08,ok
11.1,2026-06-20,crossLevel,5.18,ok
11.2,2026-06-20,crossLevel,3.91,ok
11.3,2026-06-20,crossLevel,5.25,ok
11.4,2026-06-20,crossLevel,5.45,ok
11.5,2026-06-20,crossLevel,5.3,ok
11.6,2026-06-20,crossLevel,4.76,ok
11.7,2026-06-20,crossLevel,4.85,ok
11.8,2026-06-20,crossLevel,4.68,ok
11.9,2026-06-20,crossLevel,4.43,ok
12.0,2026-06-20,crossLevel,4.44,ok
12.1,2026-06-20,crossLevel,2.89,ok
12.2,2026-06-20,crossLevel,11.05,critical
12.3,2026-06-20,crossLevel,11.32,critical
12.4,2026-06-20,crossLevel,9.6,warning
12.5,2026-06-20,crossLevel,11.08,critical
12.6,2026-06-20,crossLevel,11.31,critical
12.7,2026-06-20,crossLevel,10.08,critical
12.8,2026-06-20,crossLevel,11.05,critical
12.9,2026-06-20,crossLevel,11.8,critical
13.0,2026-06-20,crossLevel,12.56,critical
13.1,2026-06-20,crossLevel,12.99,critical
13.2,2026-06-20,crossLevel,13.31,critical
13.3,2026-06-20,crossLevel,13.16,critical
13.4,2026-06-20,crossLevel,15.08,critical
13.5,2026-06-20,crossLevel,12.38,critical
13.6,2026-06-20,crossLevel,12.11,critical
13.7,2026-06-20,crossLevel,11.65,critical
13.8,2026-06-20,crossLevel,12.42,critical
13.9,2026-06-20,crossLevel,5.31,ok
14.0,2026-06-20,crossLevel,5.6,ok
14.1,2026-06-20,crossLevel,5.09,ok
14.2,2026-06-20,crossLevel,5.06,ok
14.3,2026-06-20,crossLevel,5.11,ok
14.4,2026-06-20,crossLevel,4.59,ok
14.5,2026-06-20,crossLevel,4.41,ok
14.6,2026-06-20,crossLevel,4.42,ok
14.7,2026-06-20,crossLevel,4.19,ok
14.8,2026-06-20,crossLevel,4.74,ok
14.9,2026-06-20,crossLevel,4.13,ok
15.0,2026-06-20,crossLevel,4.83,ok
15.1,2026-06-20,crossLevel,4.59,ok
15.2,2026-06-20,crossLevel,4.64,ok
15.3,2026-06-20,crossLevel,4.52,ok
15.4,2026-06-20,crossLevel,4.3,ok
15.5,2026-06-20,crossLevel,4.64,ok
15.6,2026-06-20,crossLevel,4.32,ok
15.7,2026-06-20,crossLevel,4.46,ok
15.8,2026-06-20,crossLevel,5.09,ok
15.9,2026-06-20,crossLevel,5.46,ok
16.0,2026-06-20,crossLevel,5.0,ok
16.1,2026-06-20,crossLevel,5.17,ok
16.2,2026-06-20,crossLevel,4.91,ok
16.3,2026-06-20,crossLevel,5.44,ok
16.4,2026-06-20,crossLevel,5.49,ok
16.5,2026-06-20,crossLevel,5.0,ok
16.6,2026-06-20,crossLevel,4.22,ok
16.7,2026-06-20,crossLevel,4.95,ok
16.8,2026-06-20,crossLevel,4.75,ok
16.9,2026-06-20,crossLevel,5.1,ok
17.0,2026-06-20,crossLevel,5.0,ok
17.1,2026-06-20,crossLevel,5.27,ok
17.2,2026-06-20,crossLevel,4.97,ok
17.3,2026-06-20,crossLevel,4.73,ok
17.4,2026-06-20,crossLevel,4.46,ok
17.5,2026-06-20,crossLevel,4.57,ok
17.6,2026-06-20,crossLevel,4.19,ok
17.7,2026-06-20,crossLevel,4.57,ok
17.8,2026-06-20,crossLevel,3.94,ok
17.9,2026-06-20,crossLevel,4.32,ok
18.0,2026-06-20,crossLevel,4.74,ok
18.1,2026-06-20,crossLevel,4.74,ok
18.2,2026-06-20,crossLevel,4.46,ok
18.3,2026-06-20,crossLevel,4.81,ok
18.4,2026-06-20,crossLevel,4.18,ok
18.5,2026-06-20,crossLevel,4.88,ok
18.6,2026-06-20,crossLevel,4.51,ok
18.7,2026-06-20,crossLevel,4.73,ok
18.8,2026-06-20,crossLevel,4.95,ok
18.9,2026-06-20,crossLevel,5.22,ok
19.0,2026-06-20,crossLevel,4.29,ok
19.1,2026-06-20,crossLevel,5.17,ok
19.2,2026-06-20,crossLevel,5.52,ok
19.3,2026-06-20,crossLevel,5.33,ok
19.4,2026-06-20,crossLevel,4.74,ok
19.5,2026-06-20,crossLevel,4.78,ok
19.6,2026-06-20,crossLevel,4.56,ok
19.7,2026-06-20,crossLevel,4.82,ok
19.8,2026-06-20,crossLevel,3.41,ok
19.9,2026-06-20,crossLevel,4.1,ok
20.0,2026-06-20,crossLevel,4.4,ok
20.1,2026-06-20,crossLevel,4.87,ok
20.2,2026-06-20,crossLevel,4.5,ok
20.3,2026-06-20,crossLevel,4.93,ok
20.4,2026-06-20,crossLevel,4.79,ok
20.5,2026-06-20,crossLevel,5.19,ok
20.6,2026-06-20,crossLevel,5.55,ok
20.7,2026-06-20,crossLevel,13.83,critical
20.8,2026-06-20,crossLevel,13.35,critical
20.9,2026-06-20,crossLevel,12.12,critical
21.0,2026-06-20,crossLevel,10.84,critical
21.1,2026-06-20,crossLevel,9.37,warning
21.2,2026-06-20,crossLevel,9.6,warning
21.3,2026-06-20,crossLevel,8.98,warning
21.4,2026-06-20,crossLevel,8.84,warning
21.5,2026-06-20,crossLevel,9.71,warning
21.6,2026-06-20,crossLevel,8.98,warning
21.7,2026-06-20,crossLevel,10.41,critical
21.8,2026-06-20,crossLevel,10.77,critical
21.9,2026-06-20,crossLevel,10.08,critical
22.0,2026-06-20,crossLevel,10.02,critical
22.1,2026-06-20,crossLevel,10.01,critical
22.2,2026-06-20,crossLevel,10.1,critical
22.3,2026-06-20,crossLevel,9.37,warning
22.4,2026-06-20,crossLevel,9.75,warning
22.5,2026-06-20,crossLevel,10.24,critical
22.6,2026-06-20,crossLevel,11.0,critical
22.7,2026-06-20,crossLevel,11.53,critical
22.8,2026-06-20,crossLevel,11.11,critical
22.9,2026-06-20,crossLevel,11.69,critical
23.0,2026-06-20,crossLevel,12.45,critical
23.1,2026-06-20,crossLevel,11.61,critical
23.2,2026-06-20,crossLevel,11.7,critical
23.3,2026-06-20,crossLevel,11.8,critical
23.4,2026-06-20,crossLevel,11.82,critical
23.5,2026-06-20,crossLevel,11.59,critical
23.6,2026-06-20,crossLevel,4.64,ok
23.7,2026-06-20,crossLevel,4.42,ok
23.8,2026-06-20,crossLevel,4.84,ok
23.9,2026-06-20,crossLevel,5.03,ok
24.0,2026-06-20,crossLevel,4.6,ok
24.1,2026-06-20,crossLevel,5.09,ok
24.2,2026-06-20,crossLevel,4.51,ok
24.3,2026-06-20,crossLevel,5.84,ok
24.4,2026-06-20,crossLevel,5.77,ok
24.5,2026-06-20,crossLevel,5.88,ok
24.6,2026-06-20,crossLevel,5.48,ok
24.7,2026-06-20,crossLevel,5.01,ok
24.8,2026-06-20,crossLevel,5.16,ok
24.9,2026-06-20,crossLevel,4.96,ok
25.0,2026-06-20,crossLevel,3.93,ok
25.1,2026-06-20,crossLevel,3.82,ok
25.2,2026-06-20,crossLevel,4.05,ok
25.3,2026-06-20,crossLevel,4.61,ok
25.4,2026-06-20,crossLevel,4.08,ok
25.5,2026-06-20,crossLevel,4.82,ok
25.6,2026-06-20,crossLevel,4.6,ok
25.7,2026-06-20,crossLevel,4.98,ok
25.8,2026-06-20,crossLevel,4.51,ok
25.9,2026-06-20,crossLevel,4.19,ok
26.0,2026-06-20,crossLevel,5.02,ok
26.1,2026-06-20,crossLevel,4.36,ok
26.2,2026-06-20,crossLevel,4.33,ok
26.3,2026-06-20,crossLevel,4.34,ok
26.4,2026-06-20,crossLevel,4.58,ok
26.5,2026-06-20,crossLevel,4.29,ok
26.6,2026-06-20,crossLevel,4.48,ok
26.7,2026-06-20,crossLevel,4.84,ok
26.8,2026-06-20,crossLevel,4.29,ok
26.9,2026-06-20,crossLevel,3.98,ok
27.0,2026-06-20,crossLevel,3.79,ok
27.1,2026-06-20,crossLevel,4.2,ok
27.2,2026-06-20,crossLevel,4.33,ok
27.3,2026-06-20,crossLevel,4.26,ok
27.4,2026-06-20,crossLevel,3.85,ok
27.5,2026-06-20,crossLevel,4.04,ok
27.6,2026-06-20,crossLevel,3.7,ok
27.7,2026-06-20,crossLevel,4.51,ok
27.8,2026-06-20,crossLevel,2.44,ok
27.9,2026-06-20,crossLevel,3.85,ok
28.0,2026-06-20,crossLevel,4.23,ok
28.1,2026-06-20,crossLevel,2.72,ok
28.2,2026-06-20,crossLevel,4.45,ok
28.3,2026-06-20,crossLevel,4.42,ok
28.4,2026-06-20,crossLevel,4.5,ok
28.5,2026-06-20,crossLevel,4.03,ok
28.6,2026-06-20,crossLevel,4.6,ok
28.7,2026-06-20,crossLevel,4.56,ok
28.8,2026-06-20,crossLevel,5.09,ok
28.9,2026-06-20,crossLevel,5.06,ok
29.0,2026-06-20,crossLevel,5.14,ok
29.1,2026-06-20,crossLevel,5.12,ok
29.2,2026-06-20,crossLevel,5.34,ok
29.3,2026-06-20,crossLevel,5.29,ok
29.4,2026-06-20,crossLevel,4.66,ok
29.5,2026-06-20,crossLevel,4.74,ok
29.6,2026-06-20,crossLevel,4.25,ok
29.7,2026-06-20,crossLevel,4.22,ok
29.8,2026-06-20,crossLevel,4.8,ok
29.9,2026-06-20,crossLevel,4.7,ok
30.0,2026-06-20,crossLevel,3.16,ok
30.1,2026-06-20,crossLevel,4.92,ok
30.2,2026-06-20,crossLevel,4.08,ok
30.3,2026-06-20,crossLevel,3.84,ok
30.4,2026-06-20,crossLevel,4.42,ok
30.5,2026-06-20,crossLevel,3.92,ok
30.6,2026-06-20,crossLevel,4.24,ok
30.7,2026-06-20,crossLevel,4.37,ok
30.8,2026-06-20,crossLevel,4.31,ok
30.9,2026-06-20,crossLevel,4.39,ok
31.0,2026-06-20,crossLevel,4.31,ok
31.1,2026-06-20,crossLevel,4.03,ok
31.2,2026-06-20,crossLevel,8.54,warning
31.3,2026-06-20,crossLevel,9.62,warning
31.4,2026-06-20,crossLevel,9.1,warning
31.5,2026-06-20,crossLevel,8.88,warning
31.6,2026-06-20,crossLevel,10.56,critical
31.7,2026-06-20,crossLevel,10.25,critical
31.8,2026-06-20,crossLevel,4.99,ok
31.9,2026-06-20,crossLevel,10.4,critical
32.0,2026-06-20,crossLevel,10.08,critical
32.1,2026-06-20,crossLevel,4.65,ok
32.2,2026-06-20,crossLevel,4.26,ok
32.3,2026-06-20,crossLevel,3.2,ok
32.4,2026-06-20,crossLevel,4.4,ok
32.5,2026-06-20,crossLevel,4.11,ok
32.6,2026-06-20,crossLevel,3.98,ok
32.7,2026-06-20,crossLevel,3.63,ok
32.8,2026-06-20,crossLevel,3.14,ok
32.9,2026-06-20,crossLevel,4.21,ok
33.0,2026-06-20,crossLevel,4.54,ok
33.1,2026-06-20,crossLevel,4.52,ok
33.2,2026-06-20,crossLevel,5.2,ok
33.3,2026-06-20,crossLevel,5.11,ok
33.4,2026-06-20,crossLevel,4.56,ok
33.5,2026-06-20,crossLevel,4.55,ok
33.6,2026-06-20,crossLevel,4.43,ok
33.7,2026-06-20,crossLevel,4.06,ok
33.8,2026-06-20,crossLevel,4.53,ok
33.9,2026-06-20,crossLevel,4.07,ok
34.0,2026-06-20,crossLevel,4.09,ok
34.1,2026-06-20,crossLevel,4.51,ok
34.2,2026-06-20,crossLevel,4.28,ok
34.3,2026-06-20,crossLevel,4.06,ok
34.4,2026-06-20,crossLevel,4.76,ok
34.5,2026-06-20,crossLevel,4.6,ok
34.6,2026-06-20,crossLevel,5.08,ok
34.7,2026-06-20,crossLevel,5.02,ok
34.8,2026-06-20,crossLevel,5.51,ok
34.9,2026-06-20,crossLevel,4.34,ok
35.0,2026-06-20,crossLevel,4.66,ok
35.1,2026-06-20,crossLevel,4.84,ok
35.2,2026-06-20,crossLevel,5.28,ok
35.3,2026-06-20,crossLevel,5.69,ok
35.4,2026-06-20,crossLevel,5.08,ok
35.5,2026-06-20,crossLevel,5.13,ok
35.6,2026-06-20,crossLevel,4.21,ok
35.7,2026-06-20,crossLevel,5.66,ok
35.8,2026-06-20,crossLevel,5.54,ok
35.9,2026-06-20,crossLevel,5.99,ok
36.0,2026-06-20,crossLevel,5.88,ok
36.1,2026-06-20,crossLevel,5.81,ok
36.2,2026-06-20,crossLevel,5.27,ok
36.3,2026-06-20,crossLevel,5.26,ok
36.4,2026-06-20,crossLevel,5.12,ok
36.5,2026-06-20,crossLevel,5.79,ok
36.6,2026-06-20,crossLevel,5.23,ok
36.7,2026-06-20,crossLevel,4.43,ok
36.8,2026-06-20,crossLevel,4.62,ok
36.9,2026-06-20,crossLevel,4.44,ok
37.0,2026-06-20,crossLevel,4.54,ok
37.1,2026-06-20,crossLevel,4.09,ok
37.2,2026-06-20,crossLevel,3.44,ok
37.3,2026-06-20,crossLevel,4.93,ok
37.4,2026-06-20,crossLevel,4.62,ok
37.5,2026-06-20,crossLevel,4.71,ok
37.6,2026-06-20,crossLevel,5.07,ok
37.7,2026-06-20,crossLevel,4.55,ok
37.8,2026-06-20,crossLevel,5.07,ok
37.9,2026-06-20,crossLevel,4.56,ok
38.0,2026-06-20,crossLevel,3.98,ok
38.1,2026-06-20,crossLevel,4.51,ok
38.2,2026-06-20,crossLevel,4.49,ok
38.3,2026-06-20,crossLevel,3.94,ok
38.4,2026-06-20,crossLevel,4.75,ok
38.5,2026-06-20,crossLevel,4.88,ok
38.6,2026-06-20,crossLevel,5.04,ok
38.7,2026-06-20,crossLevel,5.23,ok
38.8,2026-06-20,crossLevel,5.85,ok
38.9,2026-06-20,crossLevel,5.21,ok
39.0,2026-06-20,crossLevel,4.73,ok
39.1,2026-06-20,crossLevel,5.02,ok
39.2,2026-06-20,crossLevel,4.71,ok
39.3,2026-06-20,crossLevel,3.95,ok
39.4,2026-06-20,crossLevel,3.9,ok
39.5,2026-06-20,crossLevel,3.2,ok
39.6,2026-06-20,crossLevel,3.43,ok
39.7,2026-06-20,crossLevel,3.81,ok
39.8,2026-06-20,crossLevel,4.08,ok
39.9,2026-06-20,crossLevel,4.17,ok
40.0,2026-06-20,crossLevel,4.38,ok
40.1,2026-06-20,crossLevel,4.53,ok
40.2,2026-06-20,crossLevel,4.96,ok
40.3,2026-06-20,crossLevel,5.18,ok
40.4,2026-06-20,crossLevel,5.22,ok
40.5,2026-06-20,crossLevel,4.88,ok
40.6,2026-06-20,crossLevel,4.94,ok
40.7,2026-06-20,crossLevel,4.5,ok
40.8,2026-06-20,crossLevel,4.3,ok
40.9,2026-06-20,crossLevel,4.26,ok
41.0,2026-06-20,crossLevel,3.79,ok
41.1,2026-06-20,crossLevel,4.46,ok
41.2,2026-06-20,crossLevel,4.87,ok
41.3,2026-06-20,crossLevel,4.4,ok
41.4,2026-06-20,crossLevel,4.59,ok
41.5,2026-06-20,crossLevel,4.78,ok
41.6,2026-06-20,crossLevel,3.99,ok
41.7,2026-06-20,crossLevel,4.22,ok
41.8,2026-06-20,crossLevel,4.29,ok
41.9,2026-06-20,crossLevel,3.98,ok
42.0,2026-06-20,crossLevel,4.13,ok
42.1,2026-06-20,crossLevel,4.09,ok
42.2,2026-06-20,crossLevel,4.34,ok
42.3,2026-06-20,crossLevel,3.99,ok
42.4,2026-06-20,crossLevel,3.89,ok
42.5,2026-06-20,crossLevel,4.39,ok
42.6,2026-06-20,crossLevel,3.82,ok
42.7,2026-06-20,crossLevel,3.85,ok
42.8,2026-06-20,crossLevel,4.02,ok
42.9,2026-06-20,crossLevel,3.65,ok
43.0,2026-06-20,crossLevel,4.34,ok
43.1,2026-06-20,crossLevel,4.13,ok
43.2,2026-06-20,crossLevel,3.8,ok
43.3,2026-06-20,crossLevel,4.14,ok
43.4,2026-06-20,crossLevel,4.31,ok
43.5,2026-06-20,crossLevel,4.13,ok
43.6,2026-06-20,crossLevel,3.67,ok
43.7,2026-06-20,crossLevel,4.48,ok
43.8,2026-06-20,crossLevel,4.18,ok
43.9,2026-06-20,crossLevel,4.94,ok
44.0,2026-06-20,crossLevel,4.42,ok
44.1,2026-06-20,crossLevel,4.5,ok
44.2,2026-06-20,crossLevel,4.69,ok
44.3,2026-06-20,crossLevel,4.33,ok
44.4,2026-06-20,crossLevel,4.42,ok
44.5,2026-06-20,crossLevel,4.56,ok
44.6,2026-06-20,crossLevel,6.1,warning
44.7,2026-06-20,crossLevel,4.87,ok
44.8,2026-06-20,crossLevel,4.81,ok
44.9,2026-06-20,crossLevel,5.46,ok
45.0,2026-06-20,crossLevel,4.45,ok
45.1,2026-06-20,crossLevel,4.61,ok
45.2,2026-06-20,crossLevel,4.02,ok
45.3,2026-06-20,crossLevel,5.08,ok
45.4,2026-06-20,crossLevel,4.51,ok
45.5,2026-06-20,crossLevel,4.75,ok
45.6,2026-06-20,crossLevel,4.71,ok
45.7,2026-06-20,crossLevel,5.08,ok
45.8,2026-06-20,crossLevel,4.81,ok
45.9,2026-06-20,crossLevel,4.89,ok
46.0,2026-06-20,crossLevel,4.44,ok
46.1,2026-06-20,crossLevel,4.46,ok
46.2,2026-06-20,crossLevel,4.65,ok
46.3,2026-06-20,crossLevel,5.02,ok
46.4,2026-06-20,crossLevel,3.88,ok
46.5,2026-06-20,crossLevel,3.28,ok
46.6,2026-06-20,crossLevel,9.5,warning
46.7,2026-06-20,crossLevel,9.08,warning
46.8,2026-06-20,crossLevel,9.43,warning
46.9,2026-06-20,crossLevel,9.2,warning
47.0,2026-06-20,crossLevel,9.13,warning
47.1,2026-06-20,crossLevel,9.5,warning
47.2,2026-06-20,crossLevel,10.01,critical
47.3,2026-06-20,crossLevel,10.18,critical
47.4,2026-06-20,crossLevel,9.88,warning
47.5,2026-06-20,crossLevel,10.65,critical
47.6,2026-06-20,crossLevel,10.55,critical
47.7,2026-06-20,crossLevel,9.48,warning
47.8,2026-06-20,crossLevel,5.67,ok
47.9,2026-06-20,crossLevel,10.19,critical
48.0,2026-06-20,crossLevel,10.66,critical
48.1,2026-06-20,crossLevel,9.3,warning
48.2,2026-06-20,crossLevel,4.31,ok
48.3,2026-06-20,crossLevel,4.46,ok
48.4,2026-06-20,crossLevel,4.52,ok
48.5,2026-06-20,crossLevel,5.57,ok
48.6,2026-06-20,crossLevel,5.52,ok
48.7,2026-06-20,crossLevel,4.71,ok
48.8,2026-06-20,crossLevel,5.47,ok
48.9,2026-06-20,crossLevel,4.77,ok
49.0,2026-06-20,crossLevel,4.37,ok
49.1,2026-06-20,crossLevel,4.57,ok
49.2,2026-06-20,crossLevel,4.86,ok
49.3,2026-06-20,crossLevel,4.44,ok
49.4,2026-06-20,crossLevel,5.28,ok
49.5,2026-06-20,crossLevel,4.92,ok
49.6,2026-06-20,crossLevel,4.95,ok
49.7,2026-06-20,crossLevel,4.71,ok
49.8,2026-06-20,crossLevel,5.17,ok
49.9,2026-06-20,crossLevel,4.1,ok
50.0,2026-06-20,crossLevel,4.4,ok
50.1,2026-06-20,crossLevel,4.05,ok
50.2,2026-06-20,crossLevel,3.86,ok
50.3,2026-06-20,crossLevel,3.83,ok
50.4,2026-06-20,crossLevel,4.43,ok
50.5,2026-06-20,crossLevel,5.0,ok
50.6,2026-06-20,crossLevel,2.94,ok
50.7,2026-06-20,crossLevel,5.62,ok
50.8,2026-06-20,crossLevel,4.9,ok
50.9,2026-06-20,crossLevel,5.24,ok
51.0,2026-06-20,crossLevel,5.0,ok
51.1,2026-06-20,crossLevel,4.96,ok
51.2,2026-06-20,crossLevel,4.48,ok
51.3,2026-06-20,crossLevel,4.88,ok
51.4,2026-06-20,crossLevel,4.03,ok
51.5,2026-06-20,crossLevel,4.67,ok
51.6,2026-06-20,crossLevel,4.78,ok
51.7,2026-06-20,crossLevel,4.16,ok
51.8,2026-06-20,crossLevel,4.3,ok
51.9,2026-06-20,crossLevel,4.27,ok
52.0,2026-06-20,crossLevel,4.63,ok
52.1,2026-06-20,crossLevel,4.09,ok
52.2,2026-06-20,crossLevel,4.47,ok
52.3,2026-06-20,crossLevel,4.59,ok
52.4,2026-06-20,crossLevel,5.02,ok
52.5,2026-06-20,crossLevel,4.75,ok
52.6,2026-06-20,crossLevel,4.56,ok
52.7,2026-06-20,crossLevel,4.52,ok
52.8,2026-06-20,crossLevel,4.68,ok
52.9,2026-06-20,crossLevel,3.87,ok
53.0,2026-06-20,crossLevel,4.65,ok
53.1,2026-06-20,crossLevel,4.06,ok
53.2,2026-06-20,crossLevel,4.42,ok
53.3,2026-06-20,crossLevel,3.95,ok
53.4,2026-06-20,crossLevel,3.99,ok
53.5,2026-06-20,crossLevel,4.08,ok
53.6,2026-06-20,crossLevel,4.93,ok
53.7,2026-06-20,crossLevel,4.06,ok
53.8,2026-06-20,crossLevel,5.23,ok
53.9,2026-06-20,crossLevel,4.49,ok
54.0,2026-06-20,crossLevel,4.32,ok
54.1,2026-06-20,crossLevel,4.04,ok
54.2,2026-06-20,crossLevel,4.89,ok
54.3,2026-06-20,crossLevel,4.67,ok
54.4,2026-06-20,crossLevel,4.5,ok
54.5,2026-06-20,crossLevel,5.12,ok
54.6,2026-06-20,crossLevel,4.6,ok
54.7,2026-06-20,crossLevel,4.47,ok
54.8,2026-06-20,crossLevel,4.74,ok
54.9,2026-06-20,crossLevel,4.71,ok
55.0,2026-06-20,crossLevel,3.81,ok
55.1,2026-06-20,crossLevel,5.27,ok
55.2,2026-06-20,crossLevel,4.6,ok
55.3,2026-06-20,crossLevel,5.07,ok
55.4,2026-06-20,crossLevel,4.54,ok
55.5,2026-06-20,crossLevel,5.06,ok
55.6,2026-06-20,crossLevel,4.76,ok
55.7,2026-06-20,crossLevel,4.01,ok
55.8,2026-06-20,crossLevel,4.01,ok
55.9,2026-06-20,crossLevel,4.36,ok
56.0,2026-06-20,crossLevel,3.94,ok
56.1,2026-06-20,crossLevel,3.92,ok
56.2,2026-06-20,crossLevel,3.01,ok
56.3,2026-06-20,crossLevel,3.7,ok
56.4,2026-06-20,crossLevel,3.72,ok
56.5,2026-06-20,crossLevel,4.53,ok
56.6,2026-06-20,crossLevel,4.45,ok
56.7,2026-06-20,crossLevel,4.19,ok
56.8,2026-06-20,crossLevel,4.73,ok
56.9,2026-06-20,crossLevel,4.18,ok
57.0,2026-06-20,crossLevel,3.76,ok
57.1,2026-06-20,crossLevel,3.99,ok
57.2,2026-06-20,crossLevel,2.79,ok
57.3,2026-06-20,crossLevel,4.25,ok
57.4,2026-06-20,crossLevel,3.95,ok
57.5,2026-06-20,crossLevel,4.74,ok
57.6,2026-06-20,crossLevel,5.46,ok
57.7,2026-06-20,crossLevel,16.03,critical
57.8,2026-06-20,crossLevel,18.09,critical
57.9,2026-06-20,crossLevel,5.26,ok
58.0,2026-06-20,crossLevel,19.06,critical
58.1,2026-06-20,crossLevel,19.06,critical
58.2,2026-06-20,crossLevel,18.48,critical
58.3,2026-06-20,crossLevel,18.62,critical
58.4,2026-06-20,crossLevel,16.05,critical
58.5,2026-06-20,crossLevel,10.42,critical
58.6,2026-06-20,crossLevel,11.32,critical
58.7,2026-06-20,crossLevel,10.5,critical
58.8,2026-06-20,crossLevel,11.01,critical
58.9,2026-06-20,crossLevel,11.56,critical
59.0,2026-06-20,crossLevel,12.4,critical
59.1,2026-06-20,crossLevel,12.69,critical
59.2,2026-06-20,crossLevel,11.87,critical
59.3,2026-06-20,crossLevel,11.74,critical
59.4,2026-06-20,crossLevel,10.21,critical
59.5,2026-06-20,crossLevel,8.6,warning
59.6,2026-06-20,crossLevel,7.73,warning
59.7,2026-06-20,crossLevel,8.05,warning
59.8,2026-06-20,crossLevel,8.51,warning
59.9,2026-06-20,crossLevel,3.98,ok
60.0,2026-06-20,crossLevel,3.67,ok
0.0,2026-07-19,crossLevel,3.11,ok
0.1,2026-07-19,crossLevel,3.94,ok
0.2,2026-07-19,crossLevel,5.4,ok
0.3,2026-07-19,crossLevel,4.48,ok
0.4,2026-07-19,crossLevel,4.94,ok
0.5,2026-07-19,crossLevel,5.04,ok
0.6,2026-07-19,crossLevel,4.71,ok
0.7,2026-07-19,crossLevel,4.38,ok
0.8,2026-07-19,crossLevel,4.88,ok
0.9,2026-07-19,crossLevel,5.08,ok
1.0,2026-07-19,crossLevel,5.75,ok
1.1,2026-07-19,crossLevel,5.5,ok
1.2,2026-07-19,crossLevel,5.43,ok
1.3,2026-07-19,crossLevel,6.44,warning
1.4,2026-07-19,crossLevel,5.68,ok
1.5,2026-07-19,crossLevel,5.98,ok
1.6,2026-07-19,crossLevel,5.62,ok
1.7,2026-07-19,crossLevel,5.82,ok
1.8,2026-07-19,crossLevel,5.5,ok
1.9,2026-07-19,crossLevel,5.62,ok
2.0,2026-07-19,crossLevel,4.94,ok
2.1,2026-07-19,crossLevel,5.09,ok
2.2,2026-07-19,crossLevel,4.43,ok
2.3,2026-07-19,crossLevel,5.25,ok
2.4,2026-07-19,crossLevel,4.97,ok
2.5,2026-07-19,crossLevel,4.92,ok
2.6,2026-07-19,crossLevel,4.75,ok
2.7,2026-07-19,crossLevel,5.19,ok
2.8,2026-07-19,crossLevel,5.34,ok
2.9,2026-07-19,crossLevel,3.97,ok
3.0,2026-07-19,crossLevel,4.32,ok
3.1,2026-07-19,crossLevel,9.3,warning
3.2,2026-07-19,crossLevel,9.22,warning
3.3,2026-07-19,crossLevel,9.02,warning
3.4,2026-07-19,crossLevel,9.19,warning
3.5,2026-07-19,crossLevel,8.39,warning
3.6,2026-07-19,crossLevel,8.29,warning
3.7,2026-07-19,crossLevel,9.72,warning
3.8,2026-07-19,crossLevel,10.74,critical
3.9,2026-07-19,crossLevel,9.89,warning
4.0,2026-07-19,crossLevel,10.29,critical
4.1,2026-07-19,crossLevel,5.39,ok
4.2,2026-07-19,crossLevel,10.97,critical
4.3,2026-07-19,crossLevel,10.44,critical
4.4,2026-07-19,crossLevel,3.58,ok
4.5,2026-07-19,crossLevel,9.16,warning
4.6,2026-07-19,crossLevel,9.67,warning
4.7,2026-07-19,crossLevel,4.54,ok
4.8,2026-07-19,crossLevel,3.57,ok
4.9,2026-07-19,crossLevel,5.16,ok
5.0,2026-07-19,crossLevel,5.11,ok
5.1,2026-07-19,crossLevel,5.36,ok
5.2,2026-07-19,crossLevel,5.01,ok
5.3,2026-07-19,crossLevel,4.74,ok
5.4,2026-07-19,crossLevel,5.11,ok
5.5,2026-07-19,crossLevel,5.0,ok
5.6,2026-07-19,crossLevel,4.84,ok
5.7,2026-07-19,crossLevel,4.13,ok
5.8,2026-07-19,crossLevel,4.48,ok
5.9,2026-07-19,crossLevel,3.8,ok
6.0,2026-07-19,crossLevel,4.57,ok
6.1,2026-07-19,crossLevel,4.42,ok
6.2,2026-07-19,crossLevel,3.61,ok
6.3,2026-07-19,crossLevel,3.91,ok
6.4,2026-07-19,crossLevel,4.27,ok
6.5,2026-07-19,crossLevel,4.12,ok
6.6,2026-07-19,crossLevel,3.77,ok
6.7,2026-07-19,crossLevel,4.11,ok
6.8,2026-07-19,crossLevel,4.09,ok
6.9,2026-07-19,crossLevel,4.56,ok
7.0,2026-07-19,crossLevel,4.25,ok
7.1,2026-07-19,crossLevel,4.21,ok
7.2,2026-07-19,crossLevel,4.59,ok
7.3,2026-07-19,crossLevel,4.47,ok
7.4,2026-07-19,crossLevel,4.54,ok
7.5,2026-07-19,crossLevel,4.83,ok
7.6,2026-07-19,crossLevel,4.22,ok
7.7,2026-07-19,crossLevel,3.92,ok
7.8,2026-07-19,crossLevel,4.45,ok
7.9,2026-07-19,crossLevel,4.19,ok
8.0,2026-07-19,crossLevel,4.14,ok
8.1,2026-07-19,crossLevel,3.46,ok
8.2,2026-07-19,crossLevel,3.71,ok
8.3,2026-07-19,crossLevel,3.58,ok
8.4,2026-07-19,crossLevel,3.81,ok
8.5,2026-07-19,crossLevel,2.38,ok
8.6,2026-07-19,crossLevel,3.92,ok
8.7,2026-07-19,crossLevel,5.08,ok
8.8,2026-07-19,crossLevel,5.29,ok
8.9,2026-07-19,crossLevel,5.05,ok
9.0,2026-07-19,crossLevel,5.06,ok
